CROP_TYPE,SOIL_TYPE,REGION,TEMPERATURE,HUMIDITY,RAINFALL,WIND_SPEED,WEATHER_CONDITION,SOIL_MOISTURE,WATER_REQUIREMENT,WATER_NEEDED
Rice,Silty,South,29.118725888616567,62.22684865632102,3.713911668020353,2.629758041285358,Sunny,20.34,0.0,
Sugarcane,Silty,West,,42.4137829915375,6.510122481654664,13.836860806132378,Cloudy,15.84,6.78,1.0
Sugarcane,Sandy,East,33.114600008777344,77.59916809613041,0.19222542457760716,14.165856852104541,Cloudy,47.08,8.4,1.0
Maize,Sandy,Central,23.244875569403796,90.28552631052457,3.529643697243535,7.097476613909959,Cloudy,34.54,2.53,1.0
Maize,Clay,Central,27.311581351198605,55.30636513780108,6.422314167821602,5.412108072953346,Windy,76.52,0.72,0.0
Tomato,Loamy,East,31.02992367388274,57.82168599923423,1.1436683471254834,4.5712883951653485,Cloudy,79.89,3.06,1.0
Cotton,Clay,South,33.19453116502073,72.73490945125091,1.3499061422798153,7.363233782698924,Cloudy,45.23,0.42,0.0
Maize,Loamy,Central,,,6.221981303485058,11.013107979279749,Sunny,80.52,0.66,0.0
Wheat,Silty,North,25.992992584954308,57.20248781412161,13.129139137244543,16.800560052534063,Sunny,43.29,0.0,0.0
Rice,Loamy,North,25.150328133034265,,17.942561689145677,15.526691690050583,Windy,59.57,0.2,0.0
Rice,Loamy,North,24.080024604557728,74.4712790940861,7.903497242663812,1.9229152786566868,Sunny,18.82,0.42,1.0
Banana,Silty,Central,38.59272544168658,76.98602109713448,6.438790116943559,6.055783756997441,Sunny,9.47,35.93,1.0
Cotton,Peaty,South,30.429890265765735,65.09197175652841,4.849638874846238,16.49820187154735,Sunny,18.61,0.44,0.0
Maize,Clay,West,20.43469627398973,56.62800110513824,,6.34453583702466,Humid,26.41,1.61,1.0
Maize,Sandy,South,33.507171682328654,79.91568096488069,1.5848238474598053,9.71542918294912,Windy,68.83,3.2,1.0
Wheat,Loamy,West,40.7329371820758,72.92054006821947,15.69719494607341,1.4735553269295725,Sunny,19.75,0.57,
Maize,Sandy,Central,34.19479156330688,53.473467246447605,,15.76516707756474,Sunny,16.11,5.64,1.0
Potato,Sandy,East,,,15.621738907028615,0.43625897074305975,Humid,83.85,0.0,0.0
Maize,Clay,West,25.094595562802493,44.7243870196303,12.176763907043657,1.785947096066904,Sunny,63.55,0.0,0.0
Potato,Peaty,West,35.601466895119735,75.2883568465688,2.1554240633100448,15.254085304183516,Sunny,45.23,0.07,0.0
Rice,Peaty,South,23.753983206287316,61.06649645925716,7.139771543868018,19.600308397832784,Sunny,13.07,0.0,0.0
Tomato,Peaty,Central,30.66291656887737,58.464337514228944,5.8701689601105205,8.546944576375425,Cloudy,77.4,0.12,0.0
Maize,Peaty,South,32.64780432057602,64.50688272271348,5.514280349150097,9.765685940685875,Humid,14.2,2.07,1.0
Cotton,Silty,Central,43.5389351501692,65.60461548995372,24.59972108944811,14.541397798914943,Sunny,68.85488252877884,0.25,0.0
Potato,Sandy,West,,,40.21943963861946,11.447239073486912,Humid,61.75,,0.0
Wheat,Sandy,East,8.552395959585564,73.86635796987832,16.761152400992064,8.133909103116679,Sunny,39.01,0.09,0.0
Wheat,Silty,Central,21.853674151994262,62.65386081810796,23.404160612463567,7.572731893071536,Cloudy,82.45,0.0,1.0
Sugarcane,Clay,West,26.48459109164104,76.45502224578493,0.30087712761375196,,Sunny,9.31,7.93,1.0
Sugarcane,Loamy,East,20.5133009082109,71.01105880537419,1.512140904209275,11.1647088606011,Cloudy,74.54,4.26,1.0
Banana,Peaty,South,37.79446782358981,58.60100545570944,0.8857295222244137,9.54041588965262,Humid,52.07,,1.0
Wheat,Peaty,South,19.4191517322362,63.12922762645271,3.0548087563394506,7.810769104436597,Humid,56.95,0.0,0.0
Cotton,Silty,Central,25.3597330798181,62.77665666735319,5.832036684322434,4.990926022188057,Sunny,88.88,0.0,0.0
Wheat,Peaty,Central,28.78444346371655,,10.273710401127676,5.497345733532847,Windy,54.53,0.0,0.0
Cotton,Silty,Central,36.64763973439669,59.494660779175376,6.94811096674095,13.091884602533499,Cloudy,72.75,0.41,0.0
Cotton,Loamy,South,19.384827092923363,59.1438622036755,23.34942130251332,14.408318242045237,Sunny,18.05,0.0,0.0
Rice,Sandy,Central,34.97898251292976,94.53135964150938,28.110129086985864,8.364419218546916,Humid,73.79,0.0,0.0
Potato,Peaty,West,28.061398366117523,79.09603222620656,1.785538051300795,7.8376021337681046,Cloudy,,0.31,0.0
Sugarcane,Clay,North,22.110948093712295,53.590990033622916,19.167304884395474,5.731759766928983,Cloudy,87.29,0.0,0.0
Cotton,Silty,North,30.772620845579624,,6.572438947838242,14.68410021787129,Humid,84.54,0.86,1.0
Tomato,Loamy,Central,29.19435817344082,66.77525098482766,6.039089821936359,10.154978848279535,Sunny,,0.0,
Banana,Clay,West,24.398698737047233,70.8732676289014,15.368351905654418,11.839504896636324,Cloudy,44.52,0.45,0.0
Potato,Sandy,West,28.418812509940114,67.06011986847656,0.9776775712451796,11.792350650467315,Windy,,1.24,1.0
Rice,Clay,West,25.68811841882944,82.84463968227854,21.41258457058583,8.461491897330315,Cloudy,59.47,0.0,0.0
Cotton,Silty,East,28.681104071507487,70.18430516977169,11.112822787232354,4.173199500782893,Cloudy,44.41,0.0,
Tomato,Peaty,West,31.97278404712628,64.06866952678568,20.815365960383833,,Sunny,14.26,0.0,0.0
Tomato,Sandy,South,37.51610089687211,80.63285865474526,51.9893869386412,15.639427663237257,Sunny,34.9,0.53,0.0
Potato,Silty,South,20.573107007038907,68.49927561631807,7.298204022299127,6.371578425747141,Cloudy,61.55,0.64,1.0
Rice,Loamy,West,40.7982002479376,66.82217868993587,0.9790195324920516,7.948188401258248,Rainy,71.04,0.13,
Sugarcane,Clay,North,16.287473202864987,69.71033903729172,1.8215020699223423,,Humid,,0.98,1.0
Rice,Clay,East,27.0892894297865,63.595864649504506,3.9099763238987597,3.9196674053679654,Humid,9.75,1.43,1.0
Sugarcane,Sandy,South,,65.13840489493204,,6.154175014856387,Sunny,58.82,10.12,1.0
Wheat,Sandy,South,29.685951206410195,56.19958116857191,16.892488718762525,18.442035921222292,Rainy,83.33,0.69,1.0
Wheat,Loamy,South,24.263802881076437,53.73249170564182,3.5221042622097736,13.290186955962145,Cloudy,47.19,0.0,0.0
Sugarcane,Loamy,East,26.75126649785635,50.021444202763405,37.24970491442126,7.366055642881885,Cloudy,83.92,0.0,0.0
Cotton,Sandy,West,25.041994392047002,,12.126484354580192,15.414383972759977,Windy,35.1,1.47,1.0
Potato,Silty,East,24.46381145833473,51.804239579231655,1.904711187548447,9.238505633517768,Rainy,80.34,1.53,1.0
Potato,Silty,West,,62.38599448299612,6.463449852708166,16.77170023495919,Windy,71.84,0.96,1.0
Maize,Sandy,Central,30.142092915790283,66.54676373668455,6.290166582050363,21.058651751981067,Rainy,86.75,2.77,1.0
Maize,Clay,South,23.842542428436076,60.93055155278539,6.782815404160352,15.140808696330957,Rainy,72.24,0.52,0.0
Banana,Peaty,North,,29.664447648089634,7.672053676454409,10.472754776112886,Sunny,32.33,20.99,1.0
Maize,Loamy,East,29.843797125259655,88.61879536643514,0.31669302568679736,13.496549367581798,Sunny,81.55,1.49,1.0
Banana,Silty,East,32.87717271303376,81.29720184335572,11.593217523913172,10.07535609641106,Cloudy,61.93,0.84,
Tomato,Peaty,South,31.777773051541672,71.68639776825692,6.6785333467520855,0.8200081801247876,Cloudy,18.78,1.44,1.0
Sugarcane,Clay,South,23.026029934467566,93.61236008829903,15.652554850679927,6.726872928939779,Cloudy,8.91,0.0,0.0
Cotton,Loamy,North,24.638913758818184,50.33953823774434,16.892908266135606,5.242042021733914,Sunny,36.1,0.16,0.0
Potato,Silty,North,32.48376163073957,93.31437680939007,2.6205996935917666,,Sunny,71.88,0.82,1.0
Sugarcane,Silty,South,,50.52178884874178,0.49634614365274143,18.96835716319722,Sunny,57.55,,1.0
Sugarcane,Clay,West,27.87459043621511,68.58106887937035,12.148108446547493,15.610748714273292,Cloudy,49.81,1.73,0.0
Banana,Clay,South,28.703964299852693,45.89244012298693,38.059881980304446,12.204424007208235,Windy,5.32,0.57,0.0
Rice,Silty,North,35.66598937473055,65.2204114331655,5.917789995207099,14.06171475225679,Windy,42.02,0.0,0.0
Banana,Silty,South,24.45057166698502,70.79249746997583,3.005819993422299,0.539432570470721,Humid,18.41,27.11,
Potato,Peaty,North,31.282584287020228,,1.7039918505874239,13.640918565447647,Windy,43.64,0.06,0.0
Cotton,Clay,Central,26.786844085396634,75.70816166135207,3.388990152146612,,Sunny,89.3,0.0,0.0
Tomato,Clay,West,26.69391278063668,66.48521674230886,3.973772304032259,0.0,Sunny,79.76,1.45,1.0
Cotton,Peaty,North,34.59266111192314,57.16377907433736,5.514301826119297,13.826183768896996,Sunny,,0.22,0.0
Tomato,Clay,East,32.95249809392818,56.49780023296491,10.65391626067093,2.8796317866645733,Cloudy,55.45,0.0,0.0
Rice,Sandy,East,,77.16370658923545,3.190531128221767,0.14997321776984052,Humid,47.68,0.37,0.0
Potato,Loamy,West,35.83287284292597,55.193869552895485,0.5232199539133229,16.63159108429789,Windy,16.05,,1.0
Wheat,Sandy,West,28.126023049796554,78.73104455727406,,4.9647547619382895,Humid,89.13,0.0,0.0
Wheat,Clay,East,32.091717827769784,83.34067689247897,19.353731716134345,6.4202663030781135,Rainy,41.14,,1.0
Rice,Peaty,Central,26.138399460439263,39.96929206480805,6.8985562537999385,14.948022713786727,Sunny,47.98,0.0,0.0
Potato,Silty,Central,29.94499811493065,81.99389580951552,33.46247875115883,8.473808638737994,Sunny,60.05,0.0,0.0
Potato,Clay,North,27.219141673793892,95.90634047667048,7.004166010660585,9.099173131354588,Cloudy,21.28,0.2,0.0
Tomato,Silty,West,28.58197578995631,68.78005641802892,3.2282414072852244,8.989565467810353,Sunny,23.89,,1.0
Cotton,Loamy,East,31.57094215262148,73.98626277942233,2.148207784296271,11.737993854873928,Sunny,21.37,1.27,1.0
Tomato,Sandy,West,23.090675900599166,80.55507986553738,11.858856894630467,8.868327918046619,Cloudy,37.68,0.4,0.0
Rice,Loamy,East,40.554323654112764,60.867765272314664,7.68692801155769,10.570630371795502,Cloudy,21.97,1.17,1.0
Tomato,Silty,East,21.96389571100179,67.73420335306804,9.26338363174348,,Rainy,83.74,0.0,0.0
Maize,Loamy,North,20.714868323273606,45.28700705565336,14.070147098768754,,Humid,65.72,0.0,0.0
Rice,Silty,West,34.948665241000406,67.07952542795677,12.942749144431343,11.569215159522837,Cloudy,81.32,0.08,0.0
Rice,Sandy,Central,32.74997616377762,72.47167993466812,0.4433158360485237,19.489429188420914,Windy,77.12,,1.0
Sugarcane,Silty,West,31.744718902312933,72.74244534389705,16.223808383764244,8.09374525163149,Rainy,64.77,0.45,
Potato,Sandy,East,31.77007305558568,80.98137085396371,7.607909062357681,9.0791724109751,Sunny,25.63,0.05,0.0
Potato,Clay,Central,27.926519362918512,53.37796732796706,4.971011217794152,11.194121629685206,Sunny,57.3,0.0,0.0
Banana,Silty,East,22.616473771085012,57.010898649897555,7.7115072565357075,14.8221782215736,Sunny,20.84,18.72,1.0
Rice,Loamy,West,28.454827349162358,93.43261018987033,9.479141437337336,4.542074234113994,Cloudy,16.26,0.0,0.0
Potato,Peaty,East,23.93702973092733,62.74507439354435,1.6193828619055173,10.51788260887534,Sunny,58.77,0.0,0.0
Sugarcane,Loamy,South,33.85071840050651,,5.402808600144083,0.0,Cloudy,58.09,1.89,0.0
Rice,Peaty,Central,27.11765571098717,63.994849374121685,4.088501461726896,8.642340416388024,Cloudy,18.31,0.96,1.0
Potato,Loamy,North,23.04701681924493,52.67478760542467,4.314122599616745,15.363635150496805,Sunny,34.96,0.0,0.0
Maize,Silty,South,26.07168495008204,89.35293816337709,0.9577872180102396,6.369287818263409,Humid,10.63,2.62,1.0
Rice,Clay,East,30.477588725653746,,1.7416708069165332,10.88418807642656,Sunny,65.84,0.27,0.0
Rice,Silty,West,24.617652683176154,48.09071714439605,1.7653680190163206,7.355472128081988,Sunny,88.94,0.85,1.0
Sugarcane,Sandy,East,23.06667762660141,58.238895840458724,4.671672447447444,5.702989011331586,Sunny,67.89,6.75,1.0
Rice,Clay,North,29.462123268951473,34.974409974116995,22.48964185910419,14.857429991340508,Sunny,76.75,0.52,1.0
Sugarcane,Silty,West,29.469799426652337,55.23068802525228,2.307062917812933,4.773706550771731,Cloudy,45.49,5.33,1.0
Tomato,Clay,Central,24.958340947773223,50.4780710322151,5.381839869254001,11.464826469315465,Rainy,13.12,2.21,1.0
Potato,Sandy,Central,,74.26142946390986,3.7339889181431305,11.541758103830794,Cloudy,66.76,0.25,0.0
Banana,Peaty,East,29.392299624145817,54.898786406601914,15.482643239219911,5.741002414806881,Sunny,26.8,0.0,0.0
Sugarcane,Clay,South,19.311493951016054,78.31705903368272,0.5142638989785571,10.778426284788143,Cloudy,38.0,4.31,1.0
Cotton,Clay,West,19.55521735374067,85.97725989603983,2.188321033973371,5.325260812660114,Sunny,64.76,0.0,0.0
Potato,Sandy,South,23.689334672485383,,2.36534742365907,,Humid,81.91,0.45,0.0
Tomato,Silty,East,26.719317089728918,61.76917566709885,49.56544959710163,3.425271426785531,Cloudy,46.33,0.0,0.0
Banana,Peaty,West,29.86544539358803,67.11671745058389,8.457740638764045,8.301972484040794,Rainy,86.74,3.19,
Cotton,Clay,Central,36.85213730169731,42.1252258978391,1.4961230230704226,8.736141701710501,Sunny,49.19,1.43,1.0
Rice,Clay,Central,33.145957739212115,62.993309412181404,3.1772781116746653,15.56477669105335,Rainy,15.41,1.19,1.0
Potato,Clay,East,27.040368820219438,52.0934229789975,1.8370903183995138,10.700215358559461,Windy,49.07,1.93,1.0
Banana,Clay,West,27.885902752583867,75.41489571723949,1.3307957427489068,14.775067450560297,Sunny,78.15,,1.0
Wheat,Sandy,East,,100.0,15.954463938733074,12.773455242449394,Cloudy,50.73,0.97,1.0
Cotton,Clay,Central,27.88892118404566,72.49732453960713,6.846883151715274,12.741515004478794,Cloudy,68.56,0.6,1.0
Wheat,Peaty,North,26.26804816647917,,9.975282737099336,,Cloudy,51.58,0.0,0.0
Sugarcane,Sandy,South,,59.581547106284404,4.0234684543458785,15.104529417624432,Sunny,51.41,7.48,1.0
Maize,Clay,East,23.036614338686064,66.83736388061682,8.067528970273552,8.219147953489987,Sunny,29.2,0.0,0.0
Rice,Peaty,North,45.04080080263124,66.31036137890395,9.050223449757672,1.3508726003494615,Sunny,14.310264871858765,0.7,1.0
Tomato,Loamy,Central,37.196433478015464,54.037803115868705,3.6822174515498984,8.926064157665536,Sunny,28.71,2.4,1.0
Cotton,Loamy,East,27.347439109258854,68.67937613955402,10.56236781250325,12.26738202322034,Humid,42.47,0.64,0.0
Tomato,Peaty,Central,30.410270332593647,46.36248744620919,,1.9668714064359332,Humid,73.82,2.15,1.0
Potato,Clay,Central,32.14086395026668,50.826369159723995,9.602997243970725,,Windy,75.46,0.0,0.0
Wheat,Clay,East,25.592677168684983,74.68696462405568,19.1213086265022,3.8470577991132213,Rainy,18.89,0.0,0.0
Potato,Sandy,North,29.3445548908625,49.76505153680261,1.283144260398468,13.933585523544817,Sunny,51.99,0.54,1.0
Maize,Clay,East,28.07555440469077,73.07317408238386,22.775148011966554,18.36431318506248,Windy,40.36,0.09,0.0
Sugarcane,Sandy,Central,,44.458043380159125,0.8277926896795519,8.951504228933919,Humid,53.53,11.13,1.0
Banana,Clay,West,23.3619412968672,91.47238825687604,4.291062101742043,12.657651815341296,Rainy,60.05,7.3,
Rice,Silty,Central,28.147061045553656,53.38595116393918,,12.527596829498616,Cloudy,28.77,0.0,0.0
Cotton,Silty,East,30.9879897474727,61.64500142294834,8.196513452171052,17.768984732199808,Rainy,83.14,0.0,0.0
Banana,Peaty,North,36.70686164677025,69.95919891635609,1.0135861450618917,6.737235480236965,Windy,84.51,27.44,1.0
Rice,Silty,Central,,56.519750712483585,16.040184631432485,8.900605176208378,Humid,13.96,1.0,1.0
Wheat,Loamy,North,40.91909474506934,67.15108941606957,36.176121152794416,8.296156752879709,Sunny,64.76,1.31,1.0
Potato,Loamy,North,23.395914622671704,73.63035086780188,1.9994997535678916,10.376836200201314,Sunny,7.82,0.01,0.0
Maize,Sandy,South,33.233923820324065,79.40919848755227,22.55043038965967,22.521584010584043,Sunny,8.96,0.83,0.0
Sugarcane,Loamy,North,29.10005203443011,76.87246153959435,8.137554481797743,10.154055575986566,Rainy,86.41,0.95,0.0
Potato,Clay,Central,41.13881759930604,,27.478379063922652,5.7264467369647,Sunny,64.06,0.0,0.0
Rice,Sandy,Central,23.150210287869093,62.80052338934597,1.9368907298115818,4.227513865534405,Rainy,,0.0,0.0
Wheat,Silty,East,22.961668946915346,100.0,15.703200563945872,16.263225036565235,Sunny,61.94,0.88,1.0
Cotton,Silty,East,24.403644127335866,79.24833602373938,0.6164306416349219,5.703727480109605,Sunny,,1.06,1.0
Sugarcane,Loamy,North,15.256625654141159,51.1726451551968,21.47261787841192,13.317934795995477,Sunny,79.03,0.24,0.0
Rice,Loamy,West,24.845469869915433,66.49982245648327,11.213470423794767,6.60154335370686,Sunny,6.74,0.0,0.0
Tomato,Clay,Central,23.445204030677814,59.97285291832711,4.624399603204389,3.66653631708414,Sunny,,1.69,1.0
Wheat,Silty,North,28.902362718857248,62.96998649115336,2.112975227609062,13.025998001509107,Humid,77.52,0.0,0.0
Sugarcane,Loamy,East,30.050535854662957,46.55757263437868,16.957210014200392,6.846275666182342,Humid,55.62,1.58,
Banana,Silty,Central,39.257025035295314,58.8211514842107,9.244270455736757,12.127128196194468,Sunny,45.79,16.13,1.0
Potato,Silty,South,33.7025430291163,92.1733365979087,4.469370840518375,12.496414704230219,Cloudy,14.43,0.0,0.0
Tomato,Loamy,East,24.538578066025583,73.68614451313255,,12.731326225062343,Sunny,25.37,1.75,1.0
Maize,Silty,South,22.609511971909853,27.6325788777281,17.518235661477807,8.659256580284067,Rainy,46.69,,0.0
Maize,Loamy,Central,30.951515029039033,83.2508523874692,4.138912989886371,13.430917782523537,Humid,78.53,1.03,0.0
Cotton,Peaty,West,20.078600757876146,81.34444284363742,0.939071104875097,5.387268357759586,Rainy,73.27,1.26,1.0
Tomato,Loamy,North,38.98875259512612,,24.22294420048063,0.0,Sunny,47.15,0.0,0.0
Tomato,Silty,North,35.076640724327724,,4.899512501748965,13.53446086560054,Sunny,71.78,1.31,1.0
Cotton,Peaty,West,25.18494608737177,52.10901183774199,4.283052359480714,10.82795252418735,Sunny,70.09,0.0,0.0
Banana,Silty,North,,57.946164256004636,,6.949608779930145,Sunny,54.22,17.77,1.0
Potato,Silty,North,36.123234244992474,87.4781954100478,22.771373629263643,2.644236190124775,Sunny,23.73,0.76,1.0
Potato,Peaty,South,27.31276092848429,60.92404940195438,2.4526817280554343,0.0,Windy,34.58,0.23,0.0
Maize,Clay,North,35.42689787184077,36.95402507067513,10.12451660466432,10.25871674104486,Windy,18.95,1.27,1.0
Maize,Peaty,South,18.433434047233796,64.05045165827995,21.266590406437842,18.24392982864976,Sunny,5.61,0.25,0.0
Rice,Silty,North,24.403749862277362,63.821174106284644,0.3553766310380835,9.307212917845101,Cloudy,11.84,0.0,0.0
Wheat,Silty,North,28.0314621983091,82.97552854060189,17.64874366098852,8.193323066542273,Windy,69.57,0.0,0.0
Banana,Clay,East,28.28188356258845,65.2150463326364,5.286492274943862,,Sunny,7.85,27.59,1.0
Cotton,Peaty,West,25.29960717112454,,10.728702033529219,20.89602555954385,Cloudy,,0.5,0.0
Wheat,Loamy,East,,80.67584217846809,4.658595290635773,13.759521133265666,Sunny,88.79,0.11,0.0
Potato,Silty,North,21.594277423704433,,,5.332123741498054,Sunny,72.6,0.0,0.0
Potato,Peaty,South,27.145723089872238,,2.9342508476635554,10.140519519510516,Sunny,68.8,1.14,1.0
Maize,Sandy,North,28.721773790271392,,0.22174591464413562,11.662184555774704,Cloudy,28.35,3.93,1.0
Wheat,Silty,Central,31.086633004352493,67.90492646775199,29.5243363238519,4.718305667105776,Rainy,59.55,0.0,0.0
Sugarcane,Loamy,Central,32.26968926853334,65.04388950019157,0.16503195732731676,13.795683111712798,Sunny,47.39,6.55,1.0
Banana,Silty,Central,21.252147448972785,67.66862587117481,17.3783558877894,5.910956014278231,Cloudy,58.03,0.0,0.0
Banana,Peaty,Central,18.795314975586265,48.93997442875104,1.8529107343448634,,Sunny,42.04,18.57,1.0
Tomato,Clay,North,35.66606093139106,57.08519335732494,4.979426807282305,10.380667769198892,Rainy,50.13,1.21,1.0
Tomato,Sandy,Central,29.99388407187755,65.05373902749174,17.28741721727302,9.589220702548223,Cloudy,89.01,,0.0
Potato,Loamy,West,,62.0800445746298,,,Sunny,32.99,1.03,1.0
Banana,Silty,North,37.306911853135134,84.08642574224893,20.077358079205375,6.176776911686061,Sunny,23.4,0.45,0.0
Rice,Loamy,East,53.20061144643648,68.26108779090505,16.341907857924063,6.8744369106447945,Cloudy,50.51430827889372,0.26,0.0
Wheat,Clay,North,35.07578310438296,77.82355883954604,4.5594840860400385,15.642233301845554,Sunny,49.57,0.0,0.0
Wheat,Sandy,South,28.405110888460655,65.14093031863774,,12.205428075003741,Humid,12.28,0.61,1.0
Potato,Loamy,West,40.36448754929192,80.84432725619185,4.1762330330218,5.216269617113575,Humid,73.51,1.44,1.0
Cotton,Peaty,North,38.53204505465923,70.9629163485973,4.266198383481131,0.24651552789946152,Sunny,40.87,0.0,0.0
